,날짜,리뷰,평점
4570,2019.11.15 00:39,(필자는 본 영화를 6회차 봤습니다.)아무래도 날씨가 비가왜 계속 오게 되었는지와 호다카가 가출한 이유에 대해서 영화에서 표현하지 않은 이유는 관객들의 상상력을 높이기 위한 큰그림. 나름 이런 방식이 나에게는 좋아서...,9
4571,2019.11.10 12:57,영상미는 10점 나머지는 빵점 진짜 오글거려서 오징어 되는줄 비 좋아하시는분들은 봐도 될듯 끝날때 까지 비만 옴교훈 집나가면 고생,3
4572,2019.11.08 21:18,엉성하다. 우리에게 내일은 없어,2
4573,2019.11.05 22:12,재미있게 잘 봤습니다!,1
4574,2019.11.05 08:06,정말명작이에요ㅠㅠ 다음에도 또보고싶어ㅇ휴,10
4575,2019.11.05 07:48,여운이 가시지 않은 영화,10
4576,2019.11.04 21:38,감동을 찾아 볼 수 없는 재회 장면...,2
4577,2019.11.04 10:37,일본 불매운동안함? 다들 이영화는왜봄,2
4578,2019.11.03 08:02,오타쿠들의 분노가 느껴진다,1
4579,2019.11.02 22:24,철없는 중2병 사춘기 소년의 발악을 보는것같습니다,1
4580,2019.11.02 21:09,오우쉣 좆노잼 돈 아까움 ㅋㅋ,1
4581,2019.11.01 04:44,동화작가를 쥐어짜낸 앞도적인 공간감과 영상미 그에 비해 다소 아쉬운 스토리라인 하지만 그것이 극장에서 볼 충분한 이유,10
4582,2019.10.30 19:56,일본이 침몰했으면 좋겠다,10
4583,2019.10.30 11:32,일본은 극영화는 진짜 별로인데...애니메이션은 진짜...신카이마코토...素晴らしい...중간에 카메오로 나오는 君の名前は  두 주인공도 대박 ㅋㅋㅋ,8
4584,2019.11.19 22:48,호불호라는 말로 슬며시 얹어가지 말자. 이영화 스토리는 정말 중학생 백일장 수준이다.. 그리고 영화의 근본이 흔들리니 영상미와 ost는 좋았음에도 기억에 남는게 없다. 중간 중간 일본 신화? 모르겠다.,4
4585,2019.11.15 12:27,무료표 있어서 여자친구랑 보러갔는데 왜이렇게 몸에서 냄새나는 파오후 들이많냐...자기는 3회차라는등 몇번보는게 자랑할일인지 모르겠고 왜 스포는 존나 당연하다는듯이 말하고 다니냐영화는 그저그냥 볼만한데 이거 보는 십덕들이 문제임아주그냥 ... 어휴... ,6
4586,2019.11.10 11:55,제목을 그냥 권총의 아이로 바꾸자 전작은 겁나 감동적이고 여운이 엄청났는데 이번껀 그냥 남주 에임이 나쁜것밖에 기억이 안난다,4
4587,2019.11.09 03:15,너의 이름은 이미테이션 느낌. 자연재해+사건+아름다운 초현실이라는 로직은 똑같음. 개연성 인과율 개나줘버림 볼거는 냥이 아메 폭풍성장 귀여움.. 주인공 매력이 떨어짐,2
4588,2019.11.03 18:51,예고편에 속았습니다. 님들은 속지 마세요...ㅠㅠ,1
4589,2019.11.02 01:37,"졸작 , 신카이마코토 치매걸린듯",1
4590,2019.10.31 18:00,저보고 왜 이시국에 보러가냐길래 시국의아이는 일본의 반성과 사과가 있는지 확인해보려고 간다고 했습니다. 반일감정을 뚫고 보러갔는데 너의이름은이 80점짜리 영화라면 이건 20점짜리입니다. 너의이름은의 흥행을 등에 업고 서둘러 한몫챙겨보려고 만든 장삿속이 너무 티가 나네요. ,2
4591,2019.10.30 09:15,그냥 신카이 마코토 하나로 충분하다,10
4592,2019.11.04 21:17,최악이었다염력이후로 돈 아까운건 처음,2
4593,2019.11.03 19:04,진짜 돈날리고 시간날리고 뭘전하는지도모르겠고 진짜 생에 최악의영화 이영화를 추천하는사람이랑은 손절하시오,1
4594,2019.10.31 18:54,진짜OO노잼 이딴걸영화로만드냐 ㅉㅉ 일본답다,2
4595,2019.10.30 10:51,거품이 잔뜩 끼었다,1
4596,2019.12.02 05:21,자미없습니다. 정말로요 너의 이름은이 100배 재밌어요 제 말 믿고 관람하지마세요,4
4597,2019.11.09 22:24,이거재밋다고하는애들 다오덕들이다보는내내 아.. 탄성이,1
4598,2019.11.05 02:55,"많은 부분 '이 시국' 때문에 외면당하고 평점 테러를 당하는 작품. 이런 맥락이 배제된 채 평점이 작품 자체의 질에 대한 순수한 평가로 받아들여져 ""전작만 못하다""고 쉽게 단정되는 것은 ...",10
4599,2019.11.03 17:39,아 오타쿠 새기들 꼴보기 싫네 빵점...,1
4600,2019.10.30 09:14,"이시국 혹은 현시국을 빼고 영화만을 놓고 보면 개인적으론 기생충, 조커, 알라딘과 함께 올해 최고의 영화중 하나라고 본다. 마지막 30분 몰아치는 건 기생충급이고 영상미는 실사영화보다 더 아름답다. 스토리텔링은 전작에 비해 심플해졌지만 그부분도 마이너스라는 생각은 들지 않는다. 이성적으로 보면 별로겠지만 영화가 이성으로 보는건가. 난 이영화가 주는 감성과 감정의 흐름에 따라가는 게 너무 즐거웠다. 아이맥스가 주는 영상의 압도는 뭐 말할 것도 없고. ",10
4601,2019.10.30 21:25,일본 싫다면서 이런거 나오면 불이나게 달려가서 보는 종자들 있다죠?,1
4602,2019.11.06 08:57,그냥 씹덕영화 시국영화 보면 안됨,1
4603,2019.10.30 12:53,"범죄의 끝판왕, 황홀한 작화와 노래 뒤에 숨겨진 악랄한 행위들",2
4604,2019.11.01 00:21,아니 이시국에 일본 영화를 돈주고 본다고..?정신차리세요 제발 유니클로 롯데 말고 국내 제품을 이용합시다 불매운동 잊지마세요,1
4605,2020.06.07 21:18,전문 성우가 아니라서 그런가 일본 연기자들 목소리가 어색했다스토리도 진부함 식상함 신파적인것에서 벗어나지 못해서 아쉬웠다신카이 감독의 최근작들은 상업영화 느낌이 강해서 별로인것 같다초속 5km나 그녀와 그녀의 고양이같은 감동은 이제 기대할수 없는걸까싶고.. ,2
4606,2020.06.05 03:19,도대체 뭔 내용인지 알수가 없음..하늘의 비를 만드는 용의 전설을 얘기 하고싶으면 그 하늘의 용이 날씨 꼬장 부리는 이유라던가 그런 설명이 있어야 하는데다짜고짜 제물 내놓으라고 비만 겁나게 퍼부움 안 좋은 날씨탓은 ...,1
4607,2020.05.14 11:46,전작들 왠만하면 거의 다 봤는데 점점 스토리가 별로가 되어가고 있음영상미는 좋았습니다.. 소재는 참신한데 별로 감동도 없고 딱히 그저 그랬다,5
4608,2020.05.09 11:15,개연성 너너너너넌어어어무 없는 중2병 영화,2
4609,2020.04.22 19:02,"&#34;너의 이름은&#34;은 신카이마코토가 다 떡머여줘서 멍청한 우리가 스토리를 겨우 이해한거고 이 &#34;날씨의 아이&#34;는 안떠먹여줬으니 생각하면서이해를 해야 진정한 명작이란 것을 알 수 있다. 라는 말은 무슨 개헛소리야? 스토리 개연성이랑 작품의 의미 를 헷갈리는 거임?이해를 해야 진짜 그 작품의 참 맛을 아는 것은 &#34;인셉션&#34; 같은 작품을 말하는거야. 인셉션 봐바라. 작품의 의미를 알지 못해도 그 스토리 개연성은 탄탄해서 보는 이로 하여금 완벽하게 빠져들게 만드는데. 날씨의 아이는 보다가도 &#34;뭐야? 이건? 갑자기? 얜 또 왜이래?&#34; 이렇게 밖에 생각이 안듦. 스토리에 진짜 ㅈㄴ 지장갈만큼 개연성이 엉망이였다. 또 결말은 어떻고? 결말에서 도쿄는 물에잠겼는데, 그에 따른 수많은 사람의 희생, 국가적 위기를 감독은 생각안하는 거임? 정말 베스트 댓글처럼 &#34;다수의 &#39;행복&#39;을 위해 개인의 &#39;행복&#39;을 희생해도 되는가&#34; 였다면 감독의 결말에 조금은 동의를 했겠지만. 저기 상황은 그렇게 만만한게 아니였음. 다수의 &#39;생존&#39;을 위해 개인이 희생해야되는 상황이었는데.;; 아무리 에니메이션이라지만 너무 억지감동을 위해 생각없이 결말 짠거아닌가? 그리고 여자주인공은 생각이 없는거임? 자기가 희생되면 수많은 사람을 구하고 국가를 구할 수 있는 상황에서 순전히 좋아하는 (심지어 며칠 같이 지내지도 않은.) 남자애가 &#34;괜찮아.&#34;라고 말한다고 바로 이기적으로 가는건 뭔 상황이야? 적어도 저 상황으로 인해 희생되어지고 있는 수많은 사람들을 보면서 진짜 도덕적으로 고뇌하는 장면을 한 번이라도 보여줬어야 한거 아님? 말아먹은 개연성을 웅장한 OST랑 영상미로 어떻게든 매꿔볼려한건 또 어찌나 티나게 하던지...정말 뜬구름 같은 작품이였다. 겉은 풍만해 보였지만 정작 잡히는건 하나도 없었다. ",5
4610,2019.12.02 22:26,나는 재밌게 봤는데.. 자신이 영화볼때 개연성을 별로 안 본다면 이 영화 추천함. 눈물 콧물 다 짰음.. ost랑 영상미가 대박이고 전율 돋은 부분도 많았음,7
4611,2019.11.17 13:20,너의 이름은 만큼은 아니었다고 생각한다.,8
4612,2019.11.14 12:37,날씨의 아이 진짜 재밌게 잘 봤어요 근데 마지막엔 항상 허무하게 끝났지만 그래도 좋았습니당 꼭 보러 가세요 ..!!!,10
4613,2019.11.14 12:14,,10
4614,2019.11.14 11:22,어제봤고 스토리가 신선하고 2D애니에 3D배경영상 들어 갔으며 일본도쿄의 복잡한 현실과 자연 재해 대한 일본의 심각성 바램을 표현했고 일본 스타일에 말못하고 기다리며 부끄러워하는 순수 러브스토리기 들어 갔습니다.캐릭터는 카우보이비밥과 피카츄 스타일 입니다.상영시간이 길며 DVD보다 극장에서 꼭 보시길 강추 합니다. O.S.T는 망쳤습니다 O.S.T가 별루에요 ,10
4615,2019.11.11 00:11,정말 감동이다 너의 이름은의 비해서 스토리가 아쉽지만 그래도 정말 재밌다,10
4616,2019.11.10 23:49,개인적으로 별기대 안하고 봣는데생각보다 잘만든거같습니다노래도 좋앗구요.너의이름은 보다 별로라는분들 있던데 제가보기엔 이번작품이 더잘만든거같습니다.,10
4617,2019.11.10 23:32,,10
4618,2019.11.10 23:32,,10
4619,2019.11.10 23:20,재밋게봤어용추천합니다,10
4620,2019.11.10 23:12,"양아치에게 얻어맞다 권총발사, 경찰에게 쫓기는 주인공, '이 세상은 미쳐버렸어' ....자꾸 조커가 생각나네",10
4621,2019.11.10 22:25,"장면 장면이 하나같이 아름다웠습니다. 스토리도 감동적이고, 많이 울었습니다.",10
4622,2019.11.10 22:17,역시 노래도너무좋고 스토리도 생각한거랑달라서 재밌게봤어요,10
4623,2019.11.10 22:08,참 예쁘고 마음이 시원해지는 영화이다. 개인적으로 일본 극장 애니메이션 중에서는 최고가 아닐까 생각한다. 몰입도도 최고이고 캐릭터들도 작화가 참 좋다. (여캐 히나는 꽤나 예쁘다^^),10
4624,2019.11.10 22:02,솔직히 너의이름은 보다 재밌고 더좋았어요ㅠㅡㅠ 작화 퀄리티도미쳤....ㅠㅡㅠ너무감동적이였어요.하필  이시국에 개봉해서  이띵작을  많이 안보는게 마음이아프네요. 흥했으면좋겠습니다인생영화임,10
4625,2019.11.08 11:04,"재미있긴 했는데 전작에 비해 기대치가 높아서 그런지 다소 밋밋한 느낌이 있었다. 먼저 '신카이 마코토'라는 이름을 떠올릴 때, 영상미는 말할 것도 없지만 이야기도 나름의 잔잔함 속에서 내재된 강타적인 ...",8
4626,2019.11.06 20:14,"음악과 영상, 스토리 모두 좋아요",9
4627,2019.11.06 11:06,보기를 잘했다. 확실히 감성을 자극하는 면이 있는거 같다. 개인적으로는 영상미 스토리 OST 모두다 완벽했다,10
4628,2019.11.05 21:09,신카이 마코토도 하나의 장르가 되어가는군중간 중간에 반가운 얼굴들이 나와서 소소한 재미도 있음,10
4629,2019.11.05 20:02,그놈의 가슴,10
4630,2019.11.05 19:30,,10
4631,2019.11.05 19:11,,10
4632,2019.11.05 18:49,,10
4633,2019.11.05 18:44,감상평들이 어떤분들은 좋다 어떤분들은 별로다 라고 뒤죽박죽이여서 처음에 안보려다가 너의이름은 보고 감동받고 4번본 사람으로써 본다고 결심하고 오늘 보고 왔습니다 볼지 안 볼지 고민이신 분 들께 한마디 하겠습니다 너의이름은 보고 재밌게 보셨거나 감동 받으신 분들은 봐도 후회 안하고 그 이상입니다 제발 꼭 보시길 바랍니다 ,10
4634,2019.11.05 16:23,너의 이름보다는 아니지만 나름 번외편 같은 일본 갬성! 이  있어요!스토리가 쪼금 아쉽지만 역시 보고 나면 감성이 터짐 !!!! 보는데 후회는 안하고 나름 재미있게 봤어요 ! 전 추천 합니다!!,10
4635,2019.11.05 13:44,총만 빼면 내용은 그냥저냥 볼만했음 영상미는 최고~,8
4636,2019.11.05 13:21,오우 너무 재밌어 최고야 나도 총 하나 마련해야지 ㅋㅋ,10
4637,2019.11.04 21:52,,8
4638,2019.11.04 18:45,"섬에서 나온 악독한 소년이,가난한 소녀를 부려먹습니다.그러다 결국, 소녀는 소년의 앞에서 옷을 벗습니다.",10
4639,2019.11.03 21:37,"소재가 바뀌어도 결국에는 뻔하디 뻔한 플롯의 신카이마코토 월드~!! 결국에는 남녀가 만났다가 헤어졌다가 애절한 보컬송과 함께 짜잔하고 재회하면서 해피엔딩하게 해주면 덕후와 덕녀들은 응.기.잇...!! 신카이마코토 월드에서 개연성 따위는 뮤직비디오 같은 재회씬을 위한 회수불가능한 산재물일 뿐! 예언: 다음작도 분명 이번작과 같을 것이고, 신감독 작품들은 앞으로도 결국 그 나물에 그 나물이 될 것 같네요.초속오센티미터 관객평: 남녀주인공이 재회해서 해피엔딩이 되었으면 좋겠어요!신감독: 짜잔~ 그래서 언어의 정원을 드렸습니다.ㅎ언어의 정원 관객평: 결국 두 사람만의 이야기는 너무 스케일이 작으니까 무언가 스펙터클하고 여러 사람들의 운명이 걸려있는 장엄한 스토리면 좋겠어요.신감독: 짜잔~ 그래서 너의 이름을 드렸습니다.ㅎ너의 이름을 관객평: 무언가 총격씬, 격투씬, 추격씬 같은 액션씬이 들어가 있고 여러 사람들보다 둘만의 사랑을 더 강조하는 스토리면 좋겠어요.신감독: 짜잔~ 그래서 날씨의 아이를 드렸습니다.ㅎ나: 이 바보 관객들아, 신감독에게 쩌는 스.섹.씬을 넣어달라는 확실히 건설적인 피드백을 주라구~!! ",7
4640,2019.11.03 17:35,,10
4641,2019.11.03 15:49,ost도 좋고 가슴 뭉클도 하고 평점 낮게 준사람들은 애니랑 현실이랑 구분을 못하는 사람 많은거 같네,10
4642,2019.11.03 15:34,호다카 마지막에 떨어질때 하늘이 울고 쏟아지는 비맞는게 너무 소름돋을정도로 멋있음여,10
4643,2019.11.01 23:19,"너의 이름은 때문에 너무 많은 기대를 한것 같음..  감독도 너의 이름은에서 아직 헤어나오지 못한 듯한 느낌이 들고 전체적인 연출이나 두주인공의 나레이션(&#39;그것은 마치&#39; 같은 일부분의 대사)도 너의 이름은과 거의 비슷함   물론 날씨의 아이 예고편을 봤을 때는 너의 이름은과 같은 분위기에 기대감을 가지고 보러 간 것이지만 이리도 비슷한 느낌이 드니 이제는 정말 그냥 너의 이름은에서 헤어나오지 못하고 살짝 우려먹으려고 하는 느낌마저도 듬   전체적인 스토리는 다른 사람들이 말하듯 아쉬운 감이 좀 있고 남주가 왜 가출을 했는지 그 이유가 확실하지 않아 공감을 해줄 수가 없음..    물론 영상미와 OST는 정말 훌륭했음작화팀 갈려나갔을 듯한 폭죽씬과 중간중간 바다에 비치는 햇빛, 비가 개고 구름 사이를 뚫고 내려오는 빛줄기, 그리고 마지막 클라이맥스 부분에서 터뜨리는 OST는 정말 마음에 들었음     마지막으로 아쉬운 점이 하나만 더 있다면 엔딩이 좀...    굳이 그렇게 찝찝하게 끝낼 필요가 있어나 싶음결국 주인공 본인들만 만족스러운 엔딩..    원래 평점을 후하게 주는 편이지만 기대를 했던 만큼 아쉬운 점이 더 크게 보이는 느낌 ",7
