,날짜,리뷰,평점
4113,2019.05.15 20:03,영화 대박나자 울고 웃고 다 한 영화..,10
4114,2019.05.15 08:19,감동이 밀려오네요 ㅠㅠ,10
4115,2019.05.15 06:51,맞아요..웃다가울다가...뻔하지만감동적인영화예요..연기자들연기도좋구요..추천합니다.,10
4116,2019.05.15 03:51,진짜 너무 재밌는데 너무 슬퍼요... 광수님 덕분에 영화보고 다음날에 눈이 팅팅 부어서...ㅎ 신하균님도 진짜... 넘모... 연기력이 다 대단하세요ㅠㅠ 근데 계속 런닝맨이 생각나서...ㅎ,10
4117,2019.05.15 03:50,500만 찍으면 런닝맨 나온다고 했죠 500만 찍읍시다,10
4118,2019.05.14 23:58,웃음과 감동. 잘 봤어요^^,9
4119,2019.05.14 23:17,지금까지 본 영화들 중 손에꼽는 인생영화,10
4120,2019.05.14 22:53,이 영화 잔잔한 감동이 있습니다. 꼭 보시길 바랍니다,10
4121,2019.05.14 22:07,정말 오랜만에 가슴을 울리는 영화를 만났습니다.연기도 구성도 완벽입니다!,10
4122,2019.05.14 18:33,오 아니 1GCS 하기싫어서 이거 봣더만 굿초이스 광수 연기 완전 잘해유~,10
4123,2019.05.11 11:32,뻔한스토리에 뻔한 코드지만 담백하게 잘풀어냈다. 감독의 연출력도 좋았음!,10
4124,2019.05.11 01:09,걸캅스 보다 흥해라!!!,10
4125,2019.05.10 22:36,방금 봄.평이 주관적일수 밖에 없지만 그냥 그런 영화감동도 웃음도 뭔가 그저 그러함,8
4126,2019.05.10 14:45,망할. 이 좋은 영화가 왜 하필이면 GCS랑 겹쳐서 3위에 있냐. 까놓고 영혼보내기 GCS보다 백만배 좋은 영화임,10
4127,2019.05.07 20:30,진짜 눈물 주륵주륵 흘리면서 봄 .. 엄마랑 봤는데 가족끼리 보면 좋을거 같아요 이광수 연기 넘 맘 아프다 ㅠㅠ 이렇게 잘 하는줄 몰랐다 항상 이런 영화는 소수들만 봄.. 상영관좀 늘리고 사람들이 한번쯤은 다 봤으면 좋겠어요 연기 진짜 최곱니다 ,10
4128,2019.05.07 20:28,신하균에게 놀라고 이광수에게 한번더 놀라는 영화,10
4129,2019.05.07 20:27,짱재미있어요 신하균 이광수 케미진짜좋아요,10
4130,2019.05.07 03:30,정말 이영화 보면 라면이 먹고싶어지네요,10
4131,2019.05.07 01:13,댓글 알바가 진짜 있긴 하네요ㅎㅎ여자친구랑 보고 집 들어가는 중인데 그냥 평범한 가족영화 느낌입니다. 싫지도 그렇다고 엄청 감동적이지도 않은 7.9점 짜리 영화,8
4132,2019.05.06 23:34,같이 상영하는 3시간짜리 심파 영화보다 훨 좋다,10
4133,2019.05.06 15:48,이광수 좋아요!!!122321657,9
4134,2019.05.06 15:46,이광수 연기 완벽했다.,10
4135,2019.05.05 12:12,어벤져스 독점 중에 부모님 데리고 보러갈 수 있는 뜻깊은 한국영화,10
4136,2019.05.05 11:16,기대없이 갔다가 감동스 ㅋㅋ 재밌어요! 이광수 좋아요이솜씨 좋아염시나균 더러뷰연기 빠지지도 않고 솔직히 광수씨 연기가 첨엔 런닝맨때문인지 어색하게 느껴졌지만 10분 내로 몰입 가능하도록 연기력 보여줬어요,10
4137,2019.05.05 11:15,시사회에서 봤는데 정말 재밌습니다!! 강력추천!!!,10
4138,2019.05.05 11:01,헐 얼마나재밋으면 평점9가 넘어?,8
4139,2019.05.05 08:48,진짜 너무 감동적.. 볼까 말까 하다가 본 영환데 보길 잘한듯,9
4140,2019.05.05 02:06,이광수 연기 물오른듯-!!!!또 수영 엄청 잘하넹,10
4141,2019.05.05 02:02,웃긴 줄만 알았는데 영화의 반은 울고온 듯신선한 감동을 주는 영화인 것 같다 적극 추천,10
4142,2019.05.05 01:59,연기자분들  연기짱     감독님  연출짱    가슴따뜻해지는행복한  영화,10
4143,2019.05.05 01:37,뽀로로에서 OOO. 그리고 오늘 일진 좋네.,10
4144,2019.05.05 01:22,기대없이 봤는데 재미도 있고 감동도 있고 긍정에너지 뿜뿜,10
4145,2019.05.05 01:17,라면치기보고 집에가서 라면 끓여먹었습니다,10
4146,2019.05.05 01:03,"정말 너무 좋았던 영화였습니다,신하균씨연기진짜잘하시고요,이광수씨연기에놀랬습니다!!!!더흥했음 좋겠네요:-)",10
4147,2019.05.05 00:39,"나의 특별한 형제 진짜 가슴이 먹먹하고 이 영화의 대사하나하가 가슴에 와닿았습니다. 그리고 이영화의 배우 이광수, 신하균, 이솜 님 연기 매우 잘하셨다는 걸 느꼇습니다. 2시간동안 너무 푹 빠져서 봤습니다.진짜 몇년만에 힐링이 되는 영화였습니다. ",10
4148,2019.05.05 00:38,웃음도 감동도 모두 잡은 작품이라 생각되며~ 가정의달에 더할나위없이 어울렸던 작품같습니다!^^,10
4149,2019.05.05 00:33,초등생딸이랑 같이 관람햇는데 중간중간 둘이서 눈물샘터지고‥웃기도 하면서 감정몰입해서 봣네요~가족영화로 추천합니다,10
4150,2019.05.05 00:26,이 영화는 입소문으로 대박 날 것 같아요.  재미있어요.,10
4151,2019.05.05 00:23,ㅠㅠ정말감동적인 영화,10
4152,2019.05.05 00:18,충분히 볼만한 영화. 이광수 배우의 연기가 참좋다,9
4153,2019.05.05 00:15,잼나게  봤네요웃으면서 봤지만 잔잔한 감동에 눈물이 주루룩ㅠㅠ,10
4154,2019.05.05 00:13,동구는 진짜 이광수의 이광수에 의한 이광수를 위한 배역이었다.,9
4155,2019.05.05 00:13,슬펐지만 재밌기도 했음,8
4156,2019.05.05 00:07,웃겨서 눈물 막 나다가...닦지도 못한채슬퍼서 그대로 우는 영화,10
4157,2019.05.04 23:53,올해들어 본 영화중에 top1 입니다ㅠㅠㅜㅜ 극장에서 무조건 보세요 지루할 틈 숨쉴틈조차 안줍니다 진짜 꼭 보세요ㅜㅜ 영화 보는거 별로 안좋아하는데 정말 띵작중에 띵작입니다,10
4158,2019.05.04 23:26,너무재밋고 너무감동적,10
4159,2019.05.04 23:26,이거봤는데 엄청 슬프더라고요 이건 강추에요 엄청 재밌고 슬픈 영화에요 무조건 보세요 이거보다 재미있는 영화는 없는거 같아요,10
4160,2019.05.04 23:25,재미와 감동까지 두시간동안 영화 잘봤습니다,10
4161,2019.05.04 23:21,뱉은 라면 다시먹는 신하균ㅋ 사람은 결국 사람인건데..  가족이 별건가요 가족같으면 가족이지.가슴따뜻한 사람하나 얻는게 세상에 전부일수있다.,10
4162,2019.05.04 23:21,감동적이고 신하균은  믿고 봤고 이광수는 다시 봤네요 ㅋㅋ 웃고 울고 집에와서 저녁 11시 20분인데라면 끓여요 ㅋㅋㅋㅋ,6
4163,2019.05.04 23:19,재밌었어요 이광수 연기잘해용,10
4164,2019.05.04 23:15,이광수 오빠 연기 너무 리얼 했어요 감동+재미 다 잡은것 같아요^^,10
4165,2019.05.04 22:57,정말 깔끔하고 이해가 잘되더라구요 배우들 연기도  보는 내내 울컥합니다 꼭 추천드려요~~~~,10
4166,2019.05.04 22:55,영화 초중반 이후에는 계속 울기만 했다. 이광수 연기 진짜 대박.. 연기를 너무 잘해서 얼굴 보고 대사 몇마디 내뱉어도 그냥 눈물이 막 흘러서 보는 내내 오열 하고 화장 다 지워졌었습니다...,10
4167,2019.05.04 21:46,광수 우는 모습에 맘찢어짐 ㅜㅜㅜㅜ 연기 왜케 잘해요,8
4168,2019.05.04 21:35,재밌고 이광수 연기절대 어색하지않고 잘했어요~ 잘봤습니다~,10
4169,2019.05.04 21:24,이광수씨 평소 팬이고 그래서 런닝맨도 챙겨보는데 연기력 놀랐어요. 감동받았습니다.,10
4170,2019.05.04 21:20,이광수 연기 너무 잘해요!!!,10
4171,2019.05.04 19:37,평점이 좋아서 여자친구랑 방금 보고왔습니다.이광수연기 기대이상은 맞습니다신하균은 말할것도 없고요 하지만 평점보고 기대를 많이해서 그런지 10점9점짜리 영화는 아닌것같았습니다.,7
4172,2019.05.04 17:45,이광수 연기 진짜잘함... ㅠㅠ 감탄하면서 보다가 마지막에 이광수가 울때 같이 움 ㅠㅠㅠ 앞에 남자 두명도 막 오열하면서 울었음ㅋㅋㅋㅋ 영화끝나고나니까 아 울었어 쪽팔려이럼ㅋㅋㅋㅌ,10
4173,2019.05.04 17:42,영화 넘 감동적이었어요♥♥잘봤습니다,10
4174,2019.05.04 17:08,시작부터 끝까지 계속 울었어요..,10
4175,2019.05.04 16:57,실화라 더 감동있게 다가 온 영화,10
4176,2019.05.04 16:43,눈물나는걸 참다가 마지막에 흐뭇하게 보고 나온 영화,10
4177,2019.05.04 16:24,재미있네요~마음이 따뜻해지는 영화네요,10
4178,2019.05.04 16:24,연기도 진짜 좋았고 너무 잘 봤어요!,10
4179,2019.05.04 16:22,진짜 이광수 연기 너무잘하고 잘생겼어요~~~~웃고울면서 봤다.,10
4180,2019.05.04 00:17,진짜 울다가 웃다가 시간 다간듯 너무재밌음  진짜 스트레스가 자동 해소!! 영화 보고 나오면 여운이 짱!! 이거 안 보면 진짜 후회함!! 배우들 연기진짜 잘함 강추 ??????,10
4181,2019.05.04 00:12,광수 연기잘한다 역시다 신하균도 대박이네 500만가즈아,10
4182,2019.05.04 00:00,슬퍼요 웃기기도하구여 !!,10
4183,2019.05.03 23:20,재미있고 감동까지 주는 영화 최고!!,10
4184,2019.05.03 21:59,갑자기 앤덥 뭔데 ㅋㅋㅋ,10
4185,2019.05.03 21:22,보는 내내 즐겁게 때로는 슬프게 잘 봤어요! 기대이상으로 만족스러운 영화입니다!,10
4186,2019.05.03 17:28,이광수 연기 개잘하네요 되게 슬펐어요ㅠ,10
4187,2019.05.03 17:27,이광수도 연기 너무 잘하고 영화관에서 펑펑 울다 왔어요 재미도 있고 감동도 있어요,10
4188,2019.05.03 17:07,잔잔한 감동! 가정의달을 맞이하여 가족들과 함께 볼만한 영화... 육상효 감독의 새로운 면을 보았음...,10
4189,2019.05.03 16:51,이광수 연기 이렇게 잘할줄은 몰랐다ㅜㅜ 진짜 너무 슬퍼요.,10
4190,2019.05.03 12:49,감동적이예요. 우리는 태어나서 끝까지 살아갈 책임이 있다는걸 다시 한번 느끼게 해주는 영화예요. 두손을 움직이며 두발로 걷고 사는게 당연한게 아닌 오늘을 살아가는게 감사한 하루네요,10
4191,2019.05.03 12:49,잔잔히니 감동적이고 배우들 연기도 다 좋았던 영화ㅎㅎ,10
4192,2019.05.03 12:48,정말 따뜻한 영화 한편 잘 봣습니다,10
4193,2019.05.03 12:39,그냥 다 좋았다 앞으로 이런영화 많이 만들어주세요. 감사합니다. 이광수 얼굴만봐도 눈물이 터지네요.감동그이상의감동♡,10
4194,2019.05.03 12:33,감독재미 다잡았네요너무잼있게봤어요~~!!,10
4195,2019.05.03 12:32,광수 오빠 화이팅!!!!,10
4196,2019.05.03 12:29,최고였어요! 무조건 추천합니다!,10
4197,2019.05.03 10:22,두 주연과 조연들의 자연스러운 하모니.... 신파느낌 없이 눈물과 웃음의 조화가 잘이루어진 연출에 박수보냅니다!! 너무 재밌게봤어요.  기억해두고 싶은 명대사도 많습니다,10
4198,2019.05.03 10:18,진짜펑펑 울었어요 ㅠㅠ 꼭 보셔야 해요 ㅜㅜ진짜로,10
4199,2019.05.02 15:14,이광수 연기 너무 잘함 ㅠㅠㅠ,10
4200,2019.05.02 14:58,우와 광수 연기 미쳤어요 ㅠㅠ,10
4201,2019.05.02 07:08,장애우를 한번더 생각하게 하는 좋은 영화입니다,8
4202,2019.05.02 00:08,코믹 감동 휴먼 드라마! 울다가 웃다가 따뜻한 마음으로 극장을 나옵니다...,8
4203,2019.05.02 00:07,엄청 울면서 본 찡한 영화네요,10
4204,2019.05.02 00:04,마음 따듯해지는 영화였어요!!꼭 다들 보셔서 힐링하셨으면 좋겠어요~,10
4205,2019.05.01 22:40,뜨거워.. 냠냠~  뜨거워.. 호로록~~,10
4206,2019.05.01 20:33,그럭저럭 볼만한 가족 영화에요,7
4207,2019.05.01 19:32,이솜 정말 예뻣고 시설친구중에 쇼미출신 래퍼앤덥..ㅋㅋ,8
4208,2019.05.01 18:34,강철대오 이후 잘보고있습니다,8
4209,2019.05.01 18:17,보러가자 빨리 보고싶다,10
4210,2019.05.01 11:17,눈물 나고 웃기면 좋은 영화라는 ㅂㅅ들,6
4211,2019.05.31 15:44,아니 진짜 이거 알바쓴건가...너무 억지로 감동 쥐어짜는 느낌이었어욥,4
4212,2019.05.29 13:50,"전반적으로 만족한 영화였어요~! 이광수님 연기에 놀랐고ㅎㅎ 예민하고 어려운 소재를 자연스레 녹아내려고 했던 것 같아요~ 그들에게 필요한건 나만의 배려방법이 아닌, 도전할 수 있는게 하는 환경인것 같다는 생각이 들었습니다. ",10
4213,2019.05.27 22:41,울다웃다울다웃다이광수 연기에 감동받았습니다.정말 최고~!,10
4214,2019.05.19 06:15,걍.. 그저그럼 평균 보통... 그정도임,6
4215,2019.05.18 11:20,뻔한스토리   개노잼^^,2
4216,2019.05.16 19:43,방금 보고 왔는데 그냥 개그 후 신파. 뻔한 2류 영화. 이런영화가 9점대라니 머한민국 국민 수준참;;;그리고 좀 정상인 데리고오면안되나? 우리나라 영화 천재들은 다 자폐 아니면 장애임ㅋㅋㅋㅋ하여튼 쓰레기감성에 호소해도 먹히는 수준 ㅇㅈㅋㅋ ,2
4217,2019.05.16 08:26,"영화 보고 여러번 울었습니다. 장애인에 대한 인식을 개선하게 되는 영화이며, 장애인에게도 선택할 권리라는 게 있습니다. 영화 보고 꼭 감동받으시고 여러가지 깨닫는 것들이 많았으면 좋겠습니다 ㅜㅜ",10
4218,2019.05.15 09:19,라면씬만 재밌었습니다,6
4219,2019.05.12 13:18,별루입니다코믹도 적고감동도 짜내는것 같고내용도 그냥 알수있는 영화,2
4220,2019.05.11 05:39,근래 보기드문 따뜻한대 억지스럽지 않은 영화,10
4221,2019.05.11 01:12,처음써본다 평점... 너무재미따... 말아톤급이다이거...,10
4222,2019.05.10 23:02,어벤져스로 실망한 마음을 힐링시켜주는 영화....왜 흥향안되는지 이해가 안된다. 이광수 신하균 연기...어마무시하네 ~!!!,10
4223,2019.05.10 21:01,둘다 좋아하는 배우인데 기대가 너무 컸나봐요..,6
4224,2019.05.09 17:26,진짜 보셈 후회안함 보는내내 깊게 파고들진 않아도 슬플땐 진짜 슬프고 중간중간 웃긴부분도 나옴 가볍게 보는것을 추천 이광수 연기 굳,10
4225,2019.05.09 09:33,말할수 없는 아쉬움기대를 너무 했나봄 연기빼고 영화내용이,4
4226,2019.05.09 05:15,포레스트검프의 톰행크스보다 잘한거 같은데,10
4227,2019.05.08 21:57,그냥 많이봤던 장면들 ~  내용들~뻔한 스토리 진부해,4
4228,2019.05.07 21:05,누가재밋다햇어ㅡㅡ올해 첫 영환데 와 개노잼이네,6
4229,2019.05.07 11:00,억지감동 전형적인 신파극 눈물강요 뻔한전개 엄마는 왜 아들을 이제서 찾으러왔는지에 대한 설명부족 여러모로 추천안합니다 이광수 신하균 케미로 겨우 끌고 간 영화,4
4230,2019.05.06 19:43,이광수 연기에 울었어요 진짜 재밌었어요!!뜨거워,10
4231,2019.05.06 16:28,끝까지 살 책임이 있다라는 말이 가슴에 와닿네요,9
4232,2019.05.05 08:48,신하균 보러 간 영환데 이광수의 연기에 감탄을,10
4233,2019.05.05 07:05,제가 본 영화 중에 제일 기억에남는것같아요^^ 영화가 너무나 따듯하고 세하 동구가 즐겁게 살아가는 모습에 흐뭇해지고 입가에 미소가 저절로 지어지네요나의 특별한 형제 화이팅~♡,10
4234,2019.05.05 07:00,광수의 재발견 ! 하균신이야 말할것도 없지만 광수는 정말 코믹뿐아니라 다방면에서 연기가 가능한 배우라는걸 보여준 영화,10
4235,2019.05.05 03:48,더불어 살아갑시다. 감동적인 영화 만들어주셔서 고맙습니다,10
4236,2019.05.05 02:58,너무 따뜻하고 감동받았어요울면서 웃었긔,10
4237,2019.05.05 02:25,어벤져스 엔드게임?? 정말 재밌게 봤다. 하지만 영화관을 나오면 거기서 끝이지만 이 영화는 어벤져스 처럼 화려하고 웅장하지는 않지만 영화관에서 나온 후에도 현재 후기 쓰는 지금도 여운이 남는 영화였다...,10
4238,2019.05.05 01:40,"개인적으론 그냥,,,그런데,,,,",7
4239,2019.05.05 00:38,솔직히 어벤져스보다 재밌어여 ㅠㅠㅠ,10
4240,2019.05.03 21:38,웃기고 개슬픔 웃다가 울다가,10
4241,2019.05.03 21:24,보는내내 웃다가 울다가 난리,10
4242,2019.05.03 21:15,광수연기력에 한번더 놀라고 택시타서 뽀로로카드 결제ㅋㅋ 그 아저씨 너무웃겨서 그장면부터 빵터짐!!,10
4243,2019.05.03 20:47,올해 스무살인데 살면서 처음으로 영화보고 울었습니다...,10
4244,2019.05.03 20:19,이광수 연기 너무잘해요!!! 너무 웃기면서도 슬퍼요눈물을 닦고 진정하면 또 슬픈...,10
4245,2019.05.01 19:59,이광수 연기 잘하네요.,10
4246,2019.05.01 19:45,재밋음요이광수연기짱,8
4247,2019.05.01 19:34,재밌어요. 충분히 볼만한 영화인데 어벤져스가 너무세서 그렇지. 다들 한번보세요.,10
4248,2019.05.01 19:30,재밌었어요 ㅎㅎ fell so good~,10
4249,2019.05.01 19:14,"정말 신하균 이광수 두분 연기 좋았고, 웃고 울고 했습니다 힐링영화:)",10
